1;4;"li";1;"A <a href='#' width='300' trans='5. A op&ccedil;&atilde;o por um ou outro tempo verbal nunca &eacute; feita de forma aleat&oacute;ria na constru&ccedil;&atilde;o de um texto. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;No segundo par&aacute;grafo, o autor usa tr&ecirc;s tempos verbais distintos:presente simples, presente cont&iacute;nuo e presente perfeito. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Analise que diferen&ccedil;as existem entre as informa&ccedil;&otilde;es veiculadas neste par&aacute;grafo que justificam a escolha dos diferentes tempos verbais feita pelo autor.'>quest&atilde;o 5</a> buscou chamar a sua aten&ccedil;&atilde;o para o fato de que a escolha de um tempo verbal n&atilde;o se restringe a marcar uma delimita&ccedil;&atilde;o temporal da a&ccedil;&atilde;o (quando a a&ccedil;&atilde;o aconteceu). Na constru&ccedil;&atilde;o de um texto, estas escolhas s&atilde;o tamb&eacute;m funcionais. A id&eacute;ia de recorte temporal &eacute; usada para atribuir &agrave; a&ccedil;&atilde;o um estatuto espec&iacute;fico. Isto fica mais claro se voc&ecirc; prestar aten&ccedil;&atilde;o no modo como os autores de textos cient&iacute;ficos usam diferentes tempos verbais. Observe, por exemplo, que: a teoria tende a ser relatada em tempo presente (como um fato); os relatos de experimentos s&atilde;o apresentados em tempo passado (como uma a&ccedil;&atilde;o conclu&iacute;da); proje&ccedil;&otilde;es s&atilde;o apresentadas em tempo futuro (will + verbo) ou modalizadas no futuro do pret&eacute;rito (would/should + verbo); a conclus&atilde;o, em tempo presente (como um fato). Essas caracter&iacute;sticas do g&ecirc;nero cient&iacute;fico tornam a escolha do tempo verbal uma das pistas que podem auxili&aacute;-lo a construir o sentido do texto. Na apostila gramatical voc&ecirc; poder&aacute; encontrar um quadro mostrando, de forma gen&eacute;rica, fun&ccedil;&otilde;es recorrentes no uso dos tempos verbais. Como &eacute; uma generaliza&ccedil;&atilde;o, nem sempre as fun&ccedil;&otilde;es previstas v&atilde;o se aplicar a todo o tipo de g&ecirc;nero de texto que voc&ecirc; for ler em ingl&ecirc;s. Ou seja, cabe a voc&ecirc;, leitor, aprender a fazer os ajustes quando forem necess&aacute;rios."
1;5;"le";1;"A <a href='#' width='300' trans='O texto que voc&ecirc; vai ler discute o problema da pneumonia nas creches brasileiras. Considerando a camada social que procura essas creches, que hip&oacute;teses voc&ecirc; pode levantar sobre o tema que ser&aacute; desenvolvido no texto? 1. A atividade de pr&eacute;-leitura chamou sua aten&ccedil;&atilde;o sobre a a camada social que freq&uuml;enta as creches p&uacute;blicas. Em que medida tal expectativa &eacute; importante para a compreens&atilde;o do texto?'>atividade de pr&eacute;-leitura</a> explicitamente o induziu a criar expectativas sobre o conte&uacute;do do texto a partir de uma rela&ccedil;&atilde;o entre creches (que aparece no t&iacute;tulo do texto) e grupo social. Seu conhecimento pr&eacute;vio sobre creches possivelmente est&aacute; relacionado a um conjunto bastante amplo de informa&ccedil;&otilde;es, como por exemplo: algu&eacute;m que voc&ecirc; conhece que deixa os filhos em creches; que creche &eacute; um lugar que se deixam crian&ccedil;as; que as crian&ccedil;as que freq&uuml;entam creches est&atilde;o na faixa et&aacute;ria pre-escolar; a import&acirc;ncia da creche para m&atilde;es que trabalham; que as creches p&uacute;blicas brasileiras atendem exclusivamente &agrave; popula&ccedil;&atilde;o de baixa renda, etc. Como o t&iacute;tulo do texto indica que a discuss&atilde;o ser&aacute; sobre dissemina&ccedil;&atilde;o de uma doen&ccedil;a espec&iacute;fica, apenas parte do seu conhecimento pr&eacute;vio sobre creches ser&aacute; &uacute;til para a formula&ccedil;&atilde;o de hip&oacute;teses sobre o assunto do texto. A formula&ccedil;&atilde;o da tarefa de pr&eacute;-leitura buscou chamar sua aten&ccedil;&atilde;o para esse fato. Ou seja, para que o seu conhecimento pr&eacute;vio oriente a sua leitura e o ajude a compensar poss&iacute;veis problemas ling&uuml;&iacute;sticos, voc&ecirc; precisa saber discriminar que tipo de informa&ccedil;&atilde;o &eacute; relevante ao contexto. No exemplo em quest&atilde;o, esse contexto &eacute; a dissemina&ccedil;&atilde;o da pneumonia."
1;5;"le";2;"A <a href='#' width='300' trans='2. O texto relata uma pesquisa sobre pneumonia. a) Quem s&atilde;o os pesquisadores que comp&otilde;em o grupo desta pesquisa? b) Qual a popula&ccedil;&atilde;o selecionada para este estudo?'>quest&atilde;o 2</a> do texto pediu para voc&ecirc; localizar no texto duas informa&ccedil;&otilde;es: os pesquisadores respons&aacute;veis pelo estudo relatado e a popula&ccedil;&atilde;o estudada. A pergunta 4 solicitou que voc&ecirc; indicasse os resultados do estudo. Estes tipos de informa&ccedil;&atilde;o s&atilde;o previs&iacute;veis em textos cient&iacute;ficos. Ou seja, em textos de natureza acad&ecirc;mica, sempre que se relata um estudo &eacute; necess&aacute;rio que se indique quem o conduziu, a natureza da popula&ccedil;&atilde;o ou material pesquisado e os resultados obtidos. &Eacute; interessante observar que os tipos de textos que voc&ecirc; l&ecirc; tendem a ter um padr&atilde;o recorrente. Ou seja, alguns tipos de informa&ccedil;&atilde;o s&atilde;o previs&iacute;veis em certos g&ecirc;neros de textos. Essas expectativas de g&ecirc;nero podem tamb&eacute;m orientar e facilitar sua leitura de textos em ingl&ecirc;s."
1;5;"li";1;"Para responder &agrave; <a href='#' width='300' trans='2. O texto relata uma pesquisa sobre pneumonia. a) Quem s&atilde;o os pesquisadores que comp&otilde;em o grupo desta pesquisa? b) Qual a popula&ccedil;&atilde;o selecionada para este estudo?'>quest&atilde;o 2</a>, voc&ecirc; precisou prestar aten&ccedil;&atilde;o em uma estrutura de senten&ccedil;a complexa onde o verbo da ora&ccedil;&atilde;o est&aacute; distante do sujeito. O autor come&ccedil;a o per&iacute;odo falando na equipe de pesquisa ( the team ), inclui uma ora&ccedil;&atilde;o relativa que especifica quem s&atilde;o os pesquisadores que comp&otilde;em essa equipe e s&oacute; depois &eacute; que continua a ora&ccedil;&atilde;o. Na leitura em l&iacute;ngua estrangeira, esse tipo de estrutura intercalada pode, &agrave;s vezes, causar problema de compreens&atilde;o. At&eacute; o reconhecimento da l&iacute;ngua ser autom&aacute;tico, a leitura em ingl&ecirc;s tende a ser mais lenta, e por raz&otilde;es de mem&oacute;ria, o leitor pode perder o sentido geral do per&iacute;odo quando h&aacute; outras ora&ccedil;&otilde;es intercaladas. Nesses casos, para facilitar a compreens&atilde;o, voc&ecirc; precisa saber como segmentar o per&iacute;odo: localizar primeiro qual &eacute; a ora&ccedil;&atilde;o principal e, uma vez entendida essa ora&ccedil;&atilde;o, voltar e entender o sentido das intercaladas. Estar alerta para o uso de pronomes relativos ( como which, who, that) ou o uso de sinais gr&aacute;ficos (como v&iacute;rgula e par&ecirc;nteses) pode auxili&aacute;-lo a identificar e segmentar o tipo de estrutura complexa &agrave; qual nos referimos."
2;1;"le";1;"Para responder &agrave; <a href='#' width='300' trans='2. O texto afirma que as mulheres desenvolveram um impulso maior para acompanhar o crescimento dos filhos. Qual &eacute; a justificativa apresentada do ponto de vista cultural?'>quest&atilde;o 2</a> voc&ecirc; precisou compreender uma s&eacute;rie de quest&otilde;es ling&uuml;&iacute;sticas que aparecem, principalmente, no segundo par&aacute;grafo:<br />a) compara&ccedil;&otilde;es expressas por adjetivos acrescidos de sufixos (tema deste m&oacute;dulo), tais como: <em>(much) small<strong>er</strong>, (much) great<strong>er</strong></em><br />b) marcadores que estabelecem compara&ccedil;&otilde;es ligando id&eacute;ias opostas (que ser&atilde;o discutidos no m&oacute;dulo 5): <em>rather than, unlike</em><br />c) marcador que introduz conclus&otilde;es/resultados dessas compara&ccedil;&otilde;es: <em>therefore</em><br /><br />A percep&ccedil;&atilde;o dessas quest&otilde;es ling&uuml;&iacute;sticas poderia ser facilitada se, ao ler o segundo par&aacute;grafo, voc&ecirc; levasse em conta a oposi&ccedil;&atilde;o j&aacute; estabelecida no primeiro par&aacute;grafo do texto. Lembre-se: <strong>expectativas de conte&uacute;do podem ajudar a compensar problemas de l&iacute;ngua no texto</strong>."
2;1;"li";1;"A resposta da <a href='#' width='300' trans='4. Para garantir a quantidade de filhos no processo de evolu&ccedil&atilde;o, qual a estrat&eacute;gia que tem sido adotada pelos homens para atrair parceiras?'>quest&atilde;o 4</a> exigiu que voc&ecirc; prestasse aten&ccedil;&atilde;o nas duas possibilidades de constru&ccedil;&atilde;o de superlativos em ingl&ecirc;s: atrav&eacute;s do acr&eacute;scimo do sufixo <strong>-est</strong> a adjetivos curtos (<em>strong<strong>est</strong> e smart<strong>est</strong></em>) e atrav&eacute;s da inser&ccedil;&atilde;o da palavra <em><most</em> (o mais) antes de adjetivos mais longos.<br />&Eacute; interessante voc&ecirc; ter em mente que as constru&ccedil;&otilde;es comparativas tamb&eacute;m s&atilde;o semelhantes: <strong>-er</strong> (<em>strong<strong>er</strong></em>) e atrav&eacute;s da palavra <strong>more</strong> (<em><strong>more</strong> expendable</em>)."
2;1;"li";2;"Para responder &agrave; <a href='#' width='300' trans='5. Segundo o texto, a competi&ccedil&atilde;o das mulheres por parceiros sexuais existe, mas difere das estrat&eacute;gias masculinas. Como se d&aacute; essa estrat&eacute;gia?'>quest&atilde;o 5</a>, um termo chave &eacute; a palavra <em><strong>dis</strong>crediting</em>, que &eacute; formada usando um prefixo de nega&ccedil;&atilde;o (<strong>dis-</strong>). Levar em conta a constru&ccedil;&atilde;o das palavras pode ser uma estrat&eacute;gia &uacute;til para voc&ecirc; reconhecer o sentido delas, uma vez que &eacute; poss&iacute;vel voc&ecirc; conhecer a raiz da palavra (como <em>crediting</em>), mas n&atilde;o identific&aacute;-la quando acompanhada de sufixos e prefixos."
2;2;"le";1;"As quest&otilde;es <a href='#' width='300' trans='4. Quais as duas causas que explicariam o decr&eacute;scimo populacional brasileiro?'>4</a>, <a href='#' width='300' trans='5. Como as novelas influem no decr&eacute;scimo da taxa de aumento populacional no Brasil?'>5</a> e <a href='#' width='300' trans='6. Qual &eacute; a explica&ccedil&atilde;o que o texto oferece para a rela&ccedil&atilde;o estabelecida entre o sistema de cr&eacute;dito introduzido no Brasil na d&eacute;cada de 70 e o decl&iacute;nio do crescimento populacional brasileiro?'>6</a> enfocam as causas a que se atribui a redu&ccedil;&atilde;o da natalidade. Estas perguntas visam a chamar sua aten&ccedil;&atilde;o para a possibilidade de construir expectativas sobre o desenvolvimento textual. Se o texto marca que existem duas causas e passa a descrever uma delas, &eacute; de se esperar que na seq&uuml;&ecirc;ncia o autor tamb&eacute;m v&aacute; discutir a outra causa. Essas passagens de uma quest&atilde;o para outra tendem a ser ling&uuml;isticamente salientadas. No caso apresentado como exemplo, o autor marca essa passagem indicando que os programas de cr&eacute;dito s&atilde;o 'another cause'. Prestar aten&ccedil;&atilde;o a esse tipo de organiza&ccedil;&atilde;o recorrente pode auxili&aacute;-lo a melhor monitorar sua compreens&atilde;o durante a leitura."
2;2;"li";1;"A <a href='#' width='300' trans='Leia o texto e busque inferir o sentido de &lsquo;soap&rsquo; que aparece no texto. 1. Ap&oacute;s a leitura do texto, qual o sentido que voc&ecirc; atribuiu &agrave; palavra &lsquo;soap&rsquo; e quais as pistas que o texto ofereceu para voc&ecirc; chegar a esse sentido?'>atividade de pr&eacute;-leitura</a> solicitou que voc&ecirc; deduzisse o sentido pouco usual da palavra 'soap', que talvez voc&ecirc; j&aacute; conhecesse com o sentido de 'sab&atilde;o/sabonete'. Como o texto faz refer&ecirc;ncia expl&iacute;cita &agrave; programa&ccedil;&atilde;o da rede Globo, &eacute; poss&iacute;vel chegar ao sentido desta palavra por pista contextual ou pela pista lexical 'opera'. Fazer uso das informa&ccedil;&otilde;es oferecidas pelo contexto imediato onde aparece a palavra pode ser uma maneira bastante eficiente de deduzir o sentido de palavras desconhecidas e tamb&eacute;m de aprender vocabul&aacute;rio novo durante a leitura."
2;3;"le";1;"A <a href='#' width='300' trans='6. Como a posi&ccedil;&atilde;o defendida por Sagally &eacute; apresentada nos par&aacute;grafos do texto? Fa&ccedil;a um esquema da organiza&ccedil;&atilde;o do texto.'>quest&atilde;o 6</a> chamou sua aten&ccedil;&atilde;o para o encadeamento l&oacute;gico que existe entre os diferentes par&aacute;grafos que constituem o texto. Estar alerta para este encadeamento &eacute; uma outra estrat&eacute;gia que pode ser &uacute;til para criar expectativas de sentido que podem auxili&aacute;-lo a melhor monitorar a sua compreens&atilde;o do texto e tamb&eacute;m a contornar algumas dificuldades ling&uuml;&iacute;sticas que possam aparecer durante a leitura."
2;3;"li";1;"As quest&otilde;es <a href='#' width='300' trans='1. O t&iacute;tulo - The importance of being useless - &eacute; ir&ocirc;nico. O que caracteriza a ironia nesse caso?'>1</a> e <a href='#' width='300' trans='2. Por que as palavras &lsquo;useful&rsquo; e &lsquo;usefulness&rsquo; aparecem entre aspas neste texto?'>2</a> chamaram sua aten&ccedil;&atilde;o para o t&iacute;tulo do texto e o uso de aspas em 'useful'. Para respond&ecirc;-las voc&ecirc; precisou focalizar tr&ecirc;s palavras que t&ecirc;m a mesma raiz, '<em>use</em>', de significado semelhante ao portugu&ecirc;s. Duas delas fazem uso dos afixos '<em>-less</em>' e '<em>-ful</em>', que n&atilde;o t&ecirc;m correspondente na l&iacute;ngua portuguesa. Identificar afixos pode ser uma forma eficiente para destacar a raiz das palavras, que muitas vezes s&atilde;o conhecidas.<br /><br />Ex.<br />use = uso<br />useless = sem uso (in&uacute;til)<br />useful = que tem uso (&uacute;til)<br />usefulness = condi&ccedil;&atilde;o de ser &uacute;til, utilidade."
2;4;"le";1;"Sem o conhecimento pr&eacute;vio de mundo sobre 'Scrooge', voc&ecirc; n&atilde;o teria condi&ccedil;&otilde;es de usar o t&iacute;tulo deste texto para levantar hip&oacute;teses sobre seu tema, como foi feito em v&aacute;rias atividades de pr&eacute;-leitura do m&oacute;dulo anterior. Note que h&aacute; t&iacute;tulos que s&atilde;o 'opacos' para o leitor, por falta de conhecimento pr&eacute;vio. O leitor brasileiro, ao contr&aacute;rio do p&uacute;blico anglo-americano, n&atilde;o est&aacute; familiarizado com a obra de Dickens e conhece o personagem de Disney por um outro nome &#8212; Patinhas."
